loan_id,account_id,date_x,amount,duration,payments,status,district_id,frequency,date_y,amount_order,k_symbol_LEASING,k_symbol_Other,k_symbol_POJISTNE,k_symbol_SIPO,k_symbol_UVER,date_min,date_max,amount_sum,amount_mean,amount_std,balance_min,balance_max,balance_mean,balance_std,type_PRIJEM_sum,type_VYBER_sum,type_VYDAJ_sum,operation_Other_sum,operation_PREVOD NA UCET_sum,operation_PREVOD Z UCTU_sum,operation_VKLAD_sum,operation_VYBER_sum,operation_VYBER KARTOU_sum,k_symbol_DUCHOD_sum,k_symbol_Other_sum,k_symbol_POJISTNE_sum,k_symbol_SANKC. UROK_sum,k_symbol_SIPO_sum,k_symbol_SLUZBY_sum,k_symbol_UROK_sum,k_symbol_UVER_sum,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,type_x,gender,birth_date,type_y,issued
6237,6075,1998-01-06,407952,48,8499.0,D,19,POPLATEK MESICNE,1996-09-15,8499.0,0.0,0.0,0.0,0.0,8499.0,1996-09-15,1998-12-31,407801,3185.9453125,3025.498168932527,-1450,29697,14818.5390625,5707.115958642443,212914,0,194887,1598,25497,0,211316,169390,0,0,306276,0,0,74100,330,1598,25497,51428,50,11,3,1,4,52.7,8402,3.1,3.98,120,999.0,1099,OWNER,F,1974-02-28,No Card,
6239,6083,1997-09-28,360864,48,7518.0,D,6,POPLATEK TYDNE,1996-09-19,7518.0,0.0,0.0,0.0,0.0,7518.0,1996-09-19,1998-12-31,2500616,11366.436363636363,14424.650840263408,-18391,138401,44139.009090909094,35314.53856507039,1252835,162820,1084961,7169,90216,0,1245666,1157565,0,0,2162786,0,855,238900,690,7169,90216,77963,60,23,4,2,4,51.5,8546,2.9,4.02,126,2640.0,3120,OWNER,F,1977-10-26,No Card,
6242,6097,1997-10-22,26208,36,728.0,C,29,POPLATEK MESICNE,1997-06-15,3883.0,0.0,0.0,0.0,3155.0,728.0,1997-06-15,1998-12-31,321153,3117.990291262136,3454.0403635797516,1000,45816,26846.582524271846,7246.354251059528,175376,0,145777,1903,54362,0,173473,91415,0,0,264693,0,0,44170,195,1903,10192,45714,52,10,5,1,6,55.6,8843,2.8,3.6,113,818.0,888,OWNER,F,1973-04-12,No Card,
6244,6118,1995-01-08,270648,36,7518.0,B,1,POPLATEK TYDNE,1994-03-07,7518.0,0.0,0.0,0.0,0.0,7518.0,1994-03-07,1998-12-31,3032921,7433.629901960784,10984.246149017208,-5141,134501,44437.72549019608,26145.639540203043,1535471,100567,1396883,16554,248094,0,1518917,1249356,0,0,2451584,0,169,314900,1620,16554,248094,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1937-11-04,No Card,
6249,6138,1997-07-30,67608,24,2817.0,C,54,POPLATEK MESICNE,1997-01-22,13686.3,0.0,0.0,0.0,10869.0,2817.3,1997-01-22,1998-12-31,821313,7141.852173913044,7747.55980626416,200,54658,23762.547826086957,10226.517090940059,429794,2118,389401,2294,243531,422600,4900,147988,0,0,575218,0,0,195642,270,2294,47889,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,OWNER,F,1963-01-25,No Card,
6253,6148,1994-11-04,59760,24,2490.0,A,74,POPLATEK MESICNE,1993-12-27,10337.0,0.0,0.0,0.0,7847.0,2490.0,1993-12-27,1998-12-31,2927480,7037.211538461538,8652.876131269615,300,117838,62014.105769230766,24942.678568314997,1522650,0,1404830,15880,491345,0,1506770,864185,49300,0,2419430,0,0,431585,825,15880,59760,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,OWNER,M,1958-11-26,classic,1996-09-08
6254,6157,1997-12-28,247920,48,5165.0,C,34,POPLATEK MESICNE,1996-11-11,14688.2,0.0,0.0,0.0,9523.0,5165.2,1996-11-11,1998-12-31,2635588,13585.505154639175,14541.643230636748,1000,133662,59124.60824742268,26364.313247976803,1348408,130679,1156501,5729,271486,0,1342679,1004594,11100,0,2358058,0,0,209506,315,5729,61980,125236,28,11,1,4,5,87.7,9675,6.4,7.68,100,5323.0,5190,OWNER,F,1942-04-04,classic,1997-12-23
6255,6158,1997-02-08,247920,48,5165.0,D,67,POPLATEK MESICNE,1996-05-13,5165.2,0.0,0.0,0.0,0.0,5165.2,1996-05-13,1998-12-31,1009948,9098.63063063063,12274.740337877862,-1164,126697,48419.52252252252,24332.950498093523,535620,17341,456987,5142,56815,0,530478,417513,0,0,947819,0,7,0,165,5142,56815,106054,38,25,6,2,6,63.1,8110,5.7,6.55,109,3244.0,3079,OWNER,F,1957-04-16,No Card,
6272,6226,1994-12-20,398640,60,6644.0,C,74,POPLATEK TYDNE,1993-07-26,6643.7,0.0,0.0,0.0,0.0,6643.7,1993-07-26,1998-12-31,5779391,14412.4463840399,16604.019780846542,400,151864,67899.07481296758,26592.6946569803,2937127,485252,2357012,16956,318912,2810271,109900,2523352,0,0,5441723,0,0,0,1800,16956,318912,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,OWNER,F,1960-02-09,No Card,
6278,6265,1997-06-10,87360,24,3640.0,C,5,POPLATEK MESICNE,1996-11-01,10913.5,0.0,0.0,0.0,7274.0,3639.5,1996-11-01,1998-12-31,2235777,11291.80303030303,13322.476050964351,200,134714,55385.64646464647,27104.35007973695,1135084,167897,932796,5261,243736,0,1129823,847957,9000,0,1986420,0,0,174576,360,5261,69160,95616,65,30,4,1,6,51.4,9307,3.8,4.43,118,2616.0,3040,OWNER,M,1937-03-15,classic,1997-09-18
6279,6273,1994-06-07,87360,24,3640.0,A,38,POPLATEK MESICNE,1993-07-21,3639.5,0.0,0.0,0.0,0.0,3639.5,1993-07-21,1998-12-31,3593916,9029.939698492462,11661.93784340137,200,146350,51558.565326633165,23034.14867043694,1829763,341353,1422800,13308,87360,0,1816455,1672993,3800,0,3492408,0,0,0,840,13308,87360,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822,OWNER,M,1962-07-10,classic,1998-01-18
6283,6289,1996-08-11,85632,48,1784.0,C,64,POPLATEK MESICNE,1995-04-05,1784.5,0.0,0.0,0.0,0.0,1784.5,1995-04-05,1998-12-31,3478761,12424.146428571428,15132.996070207615,800,156504,63959.175,29411.68532427929,1776041,243685,1459035,11248,51765,0,1764793,1650955,0,0,3415178,0,0,0,570,11248,51765,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,OWNER,F,1949-04-07,No Card,
6294,6353,1995-02-12,79920,60,1332.0,C,26,POPLATEK MESICNE,1993-11-26,7902.0,0.0,5984.0,0.0,586.0,1332.0,1993-11-26,1998-12-31,3206870,6941.2770562770565,9588.19509982531,700,76932,45950.92640692641,12062.67118764013,1636526,0,1570344,11691,430524,0,1624835,1129620,10200,0,3098919,0,0,32816,840,11691,62604,170449,0,0,0,1,1,100.0,10787,2.6,3.09,131,6041.0,6261,OWNER,M,1953-04-05,classic,1998-01-22
6296,6358,1996-08-06,270384,48,5633.0,C,3,POPLATEK MESICNE,1995-05-27,18708.8,0.0,0.0,0.0,13076.0,5632.8,1995-05-27,1998-12-31,3187429,11302.939716312057,12695.626801901124,700,94187,47479.65957446808,16369.15052256279,1612121,140317,1434991,7058,673321,1588463,16600,901987,0,0,2506480,0,0,509964,570,7058,163357,75232,55,26,4,1,5,41.7,8980,1.9,2.21,111,2824.0,2813,OWNER,M,1962-04-07,No Card,
6297,6363,1994-10-25,17508,12,1459.0,A,74,POPLATEK MESICNE,1993-08-01,1459.0,0.0,0.0,0.0,0.0,1459.0,1993-08-01,1998-12-31,1649938,4660.8418079096045,5566.321102918579,900,85423,51932.279661016946,14796.915390722766,860230,0,789708,13570,17508,0,846660,747800,24400,0,1617960,0,0,0,900,13570,17508,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,OWNER,M,1946-04-01,gold,1998-05-18
6302,6397,1996-09-16,181020,60,3017.0,C,48,POPLATEK MESICNE,1995-03-15,3016.7,0.0,0.0,0.0,0.0,3016.7,1995-03-15,1998-12-31,1775721,6726.215909090909,7665.506062155808,500,79501,41255.25,12473.25354531461,922921,211041,641759,7421,81459,886900,28600,771341,0,0,1686241,0,0,0,600,7421,81459,78955,50,24,8,1,9,59.0,9060,1.7,2.44,124,1655.0,1717,OWNER,F,1966-06-14,No Card,
6303,6400,1996-02-12,72408,24,3017.0,B,31,POPLATEK PO OBRATU,1995-10-09,17875.7,0.0,143.0,7396.0,7320.0,3016.7,1995-10-09,1998-12-31,2053496,7155.038327526132,9582.680548704831,-2334,107989,40908.19163763066,23690.951725478466,1033442,209734,810320,6398,477897,0,1027044,542157,0,0,1570525,214484,23,204960,2800,6398,54306,51313,34,12,3,1,4,59.2,8930,3.5,4.2,108,1328.0,1452,OWNER,F,1958-06-13,No Card,
6306,6425,1994-12-20,36684,12,3057.0,A,31,POPLATEK MESICNE,1993-03-29,3057.0,0.0,0.0,0.0,0.0,3057.0,1993-03-29,1998-12-31,1909120,4429.512761020882,4825.865037213011,700,50774,26750.781902552204,7813.935109566054,968156,0,940964,7256,36684,0,960900,904280,0,0,1557920,0,0,306300,960,7256,36684,51313,34,12,3,1,4,59.2,8930,3.5,4.2,108,1328.0,1452,OWNER,F,1978-09-23,No Card,
6309,6434,1996-11-11,110136,24,4589.0,A,1,POPLATEK MESICNE,1995-05-08,9480.2,0.0,0.0,0.0,4891.0,4589.2,1995-05-08,1998-12-31,2615656,10719.901639344262,13409.503565570909,400,140543,48492.11885245902,22017.200346757825,1327180,62554,1225922,7299,261757,0,1319881,1026719,0,0,2346135,0,0,151621,465,7299,110136,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1958-02-24,No Card,
6310,6440,1997-06-17,34572,12,2881.0,A,1,POPLATEK MESICNE,1996-11-01,2881.0,0.0,0.0,0.0,0.0,2881.0,1996-11-01,1998-12-31,1441491,9941.31724137931,13679.31422537097,1100,141787,49152.7724137931,25613.019806759516,730687,121102,589702,4802,34572,0,725885,676232,0,0,1401787,0,0,0,330,4802,34572,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1976-12-30,No Card,
6312,6453,1998-05-17,10944,36,304.0,C,34,POPLATEK MESICNE,1996-07-27,3054.0,0.0,695.0,541.0,1514.0,304.0,1996-07-27,1998-12-31,348066,1540.1150442477876,1895.1389453709075,300,35828,23022.597345132745,5229.555218120436,184228,0,163838,2588,70878,0,181640,92960,0,0,291615,13525,0,37850,360,2588,2128,125236,28,11,1,4,5,87.7,9675,6.4,7.68,100,5323.0,5190,OWNER,M,1951-07-10,No Card,
6313,6461,1997-06-15,150912,36,4192.0,C,50,POPLATEK MESICNE,1996-07-17,4192.5,0.0,0.0,0.0,0.0,4192.5,1996-07-17,1998-12-31,1970847,9953.772727272728,11935.30182435452,700,117063,55372.9595959596,23263.4089930529,998183,266085,706579,6065,75474,0,992118,897190,0,0,1888903,0,0,0,405,6065,75474,102609,75,33,2,3,6,52.0,8187,4.8,5.45,94,2123.0,2134,OWNER,F,1975-09-27,classic,1998-04-27
6315,6472,1995-02-06,43164,12,3597.0,A,61,POPLATEK MESICNE,1994-02-08,3597.0,0.0,0.0,0.0,0.0,3597.0,1994-02-08,1998-12-31,4900497,12862.1968503937,15413.434028063424,800,120071,59798.343832021,21465.521092278366,2479735,472888,1947874,14738,43164,2460997,4000,2377598,0,0,4841785,0,0,0,810,14738,43164,117897,139,28,5,1,6,53.8,8814,4.7,5.74,107,2112.0,2059,OWNER,F,1976-01-06,No Card,
6316,6473,1994-05-26,76908,12,6409.0,B,12,POPLATEK MESICNE,1993-01-26,6408.8,0.0,0.0,0.0,0.0,6408.8,1993-01-26,1998-12-31,5475314,11575.71670190275,13482.03383603575,-1057,128712,46888.48837209302,24757.093766411046,2752567,609445,2113302,12837,64090,0,2739730,2658657,0,0,5397375,0,7,0,1005,12837,64090,107870,84,29,6,1,6,58.0,8754,3.8,4.31,137,3804.0,3868,OWNER,F,1946-01-19,No Card,
6320,6495,1998-04-28,104964,12,8747.0,C,6,POPLATEK MESICNE,1996-07-23,17353.0,0.0,0.0,0.0,8606.0,8747.0,1996-07-23,1998-12-31,1182409,6680.276836158192,7133.2994658514945,500,67028,38456.90960451977,10522.511558168146,603323,0,579086,4369,285126,0,598954,293960,0,0,892554,0,0,215150,360,4369,69976,77963,60,23,4,2,4,51.5,8546,2.9,4.02,126,2640.0,3120,OWNER,M,1966-05-11,No Card,
6321,6505,1998-10-08,38496,12,3208.0,C,7,POPLATEK MESICNE,1997-09-13,3207.8,0.0,0.0,0.0,0.0,3207.8,1997-09-13,1998-12-31,378298,7720.367346938776,11258.117030417576,800,92238,45556.5306122449,24247.84539663785,209114,0,169184,2999,9624,0,206115,159560,0,0,365615,0,0,0,60,2999,9624,94725,38,28,1,3,6,63.4,9920,2.2,2.87,130,4289.0,4846,OWNER,F,1964-01-30,classic,1998-09-24
6322,6510,1997-05-06,76992,24,3208.0,C,74,POPLATEK MESICNE,1996-12-18,3207.8,0.0,0.0,0.0,0.0,3207.8,1996-12-18,1998-12-31,1775073,10823.615853658537,13265.106301688067,900,112176,48684.37804878049,26672.915703502327,909386,255482,610205,4507,64160,0,904879,801527,0,0,1706061,0,0,0,345,4507,64160,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,OWNER,M,1965-10-17,classic,1998-12-24
6336,6555,1994-03-31,212400,36,5900.0,A,38,POPLATEK TYDNE,1993-03-05,5900.0,0.0,0.0,0.0,0.0,5900.0,1993-03-05,1998-12-31,4243603,9688.591324200914,12162.291852950853,300,155811,62403.422374429225,28921.147626978178,2152615,203608,1887380,16627,212400,0,2135988,1878588,0,0,4012596,0,0,0,1980,16627,212400,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822,OWNER,F,1966-10-24,No Card,
6338,6592,1997-08-24,390660,60,6511.0,C,1,POPLATEK MESICNE,1996-10-20,17265.7,0.0,0.0,0.0,10755.0,6510.7,1996-10-20,1998-12-31,3306497,14761.14732142857,15528.942111835184,300,164910,68033.52678571429,26751.41208307966,1697221,86435,1522841,6655,362296,0,1690566,1242480,4500,0,2937201,0,0,258120,345,6655,104176,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1978-06-29,junior,1998-04-21
6342,6609,1995-11-12,60156,36,1671.0,B,16,POPLATEK MESICNE,1995-03-27,7176.0,0.0,1624.0,0.0,3881.0,1671.0,1995-03-27,1998-12-31,2248914,8003.252669039146,13636.554941074024,-1449,159713,38553.81850533808,33779.44110770757,1174444,43794,1030676,4906,229983,0,1169538,844487,0,0,2071796,0,78,128073,615,4906,43446,93931,74,21,10,1,8,56.9,8427,1.1,1.54,107,1874.0,1913,OWNER,M,1976-08-08,No Card,
6346,6649,1997-05-22,100260,60,1671.0,C,1,POPLATEK MESICNE,1995-07-08,1671.0,0.0,0.0,0.0,0.0,1671.0,1995-07-08,1998-12-31,2007632,10793.720430107527,14156.729561525673,1000,143764,52747.333333333336,25449.18462213537,1033602,110236,863794,7543,31749,0,1026059,917381,24900,0,1967995,0,0,0,345,7543,31749,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1967-07-19,classic,1997-08-02
6350,6678,1997-07-09,294384,48,6133.0,C,54,POPLATEK MESICNE,1996-01-03,6133.0,0.0,0.0,0.0,0.0,6133.0,1996-01-03,1998-12-31,4104041,14978.251824817518,15000.322922241265,1100,147778,66044.10218978103,26269.30828020894,2064809,364458,1674774,8971,110394,0,2055838,1928838,0,0,3984196,0,0,0,480,8971,110394,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,OWNER,F,1966-11-29,No Card,
6353,6686,1997-12-25,116496,24,4854.0,C,61,POPLATEK MESICNE,1996-02-10,4853.8,0.0,0.0,0.0,0.0,4853.8,1996-02-10,1998-12-31,2145346,11411.41489361702,12675.786882015633,600,84727,38920.882978723406,14631.501209147735,1083535,250328,811483,5387,58248,1077548,600,1003563,0,0,2081276,0,0,0,435,5387,58248,117897,139,28,5,1,6,53.8,8814,4.7,5.74,107,2112.0,2059,OWNER,M,1958-10-07,No Card,
6354,6688,1996-10-23,22968,36,638.0,C,16,POPLATEK MESICNE,1996-06-25,4243.0,0.0,1282.0,570.0,1753.0,638.0,1996-06-25,1998-12-31,556403,2234.5502008032126,3043.2642635022758,1000,57999,39637.273092369476,10515.654580853705,303180,0,253223,4645,109748,0,298535,143475,0,0,474967,14250,0,45578,375,4645,16588,93931,74,21,10,1,8,56.9,8427,1.1,1.54,107,1874.0,1913,OWNER,F,1950-07-27,No Card,
6355,6699,1997-09-24,127200,48,2650.0,C,35,POPLATEK MESICNE,1996-06-08,15457.2,0.0,5504.0,0.0,7303.0,2650.2,1996-06-08,1998-12-31,1410369,6353.013513513513,6138.913612291923,400,77515,38370.27027027027,12820.472366860313,723948,100617,585804,4763,365429,516785,202400,320992,0,0,1182906,0,0,182575,375,4763,39750,88768,10,18,5,1,7,80.5,8867,1.0,1.21,130,3384.0,3620,OWNER,M,1965-04-06,No Card,
6356,6701,1993-12-08,95400,36,2650.0,A,49,POPLATEK TYDNE,1993-03-15,2650.2,0.0,0.0,0.0,0.0,2650.2,1993-03-15,1998-12-31,6336074,13227.711899791231,15644.804447392735,200,158344,68519.10855949896,34691.4442115331,3189174,325220,2821680,17591,95400,0,3171583,3051500,0,0,6221103,0,0,0,1980,17591,95400,75685,31,28,5,1,9,60.8,8208,1.8,2.26,155,1660.0,2123,OWNER,M,1971-02-10,No Card,
6357,6706,1998-07-12,64860,60,1081.0,C,38,POPLATEK MESICNE,1996-12-28,4549.0,0.0,671.0,815.0,1982.0,1081.0,1996-12-28,1998-12-31,674153,3745.2944444444443,5184.58613519585,200,67060,44139.76666666667,8498.797609402553,360148,0,314005,4216,74360,0,355932,239645,0,0,608041,15485,0,39640,285,4216,6486,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822,OWNER,F,1979-11-02,No Card,
6358,6715,1995-01-14,137880,60,2298.0,D,48,POPLATEK TYDNE,1993-09-15,2298.2,0.0,0.0,0.0,0.0,2298.2,1993-09-15,1998-12-31,2585940,6432.686567164179,7583.924710940609,-1742,78056,33760.87313432836,17624.46075371319,1309488,503428,773024,8836,105708,944552,356100,1170744,0,0,2469680,0,6,0,1710,8836,105708,78955,50,24,8,1,9,59.0,9060,1.7,2.44,124,1655.0,1717,OWNER,M,1963-03-12,No Card,
6362,6738,1995-10-31,37908,12,3159.0,A,62,POPLATEK MESICNE,1994-07-28,3159.0,0.0,0.0,0.0,0.0,3159.0,1994-07-28,1998-12-31,2153880,7478.75,8407.0981868505,800,71123,37719.62152777778,11682.578066712464,1100372,88980,964528,7717,37908,1089855,2800,1015600,0,0,2107535,0,0,0,720,7717,37908,145688,22,41,13,2,5,40.7,8544,1.2,1.86,109,2719.0,2906,OWNER,F,1976-05-08,No Card,
6377,6792,1997-03-17,17184,12,1432.0,A,1,POPLATEK MESICNE,1996-05-11,5424.0,0.0,49.0,423.0,3520.0,1432.0,1996-05-11,1998-12-31,826625,3229.00390625,4560.066879022845,400,47760,32435.31640625,7715.180311356916,433752,0,392873,4594,124968,0,429158,267905,0,0,697981,11421,0,95040,405,4594,17184,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1944-05-31,No Card,
6386,6856,1997-04-30,124344,36,3454.0,C,43,POPLATEK MESICNE,1995-08-19,13770.0,0.0,794.0,6965.0,2557.0,3454.0,1995-08-19,1998-12-31,1815108,5689.993730407524,8682.352863437627,321,103753,32102.03761755486,17124.716539503035,922224,53657,839227,5056,450772,0,917168,442112,0,0,1388103,257705,0,94609,555,5056,69080,161854,73,21,6,1,6,76.3,9425,1.7,2.5,125,4085.0,3891,OWNER,F,1979-06-08,No Card,
6399,6902,1997-12-21,49320,36,1370.0,C,60,POPLATEK MESICNE,1996-10-22,5935.0,0.0,827.0,0.0,3738.0,1370.0,1996-10-22,1998-12-31,592592,3386.24,4084.555671553883,900,49729,28553.937142857143,9791.027637443156,305307,0,287285,2734,116870,0,302573,170415,0,0,490867,0,0,82236,315,2734,16440,110643,49,41,4,1,4,51.9,8441,3.4,4.48,115,1879.0,2252,OWNER,M,1966-02-01,No Card,
6402,6922,1998-12-06,139488,24,5812.0,C,3,POPLATEK TYDNE,1997-05-12,5811.7,0.0,0.0,0.0,0.0,5811.7,1997-05-12,1998-12-31,1427038,13213.314814814816,14737.03343297552,1100,100261,48303.555555555555,23284.37820270502,753488,98818,574732,3918,5812,732270,17300,667738,0,0,1416888,0,0,0,420,3918,5812,75232,55,26,4,1,5,41.7,8980,1.9,2.21,111,2824.0,2813,OWNER,M,1969-09-04,No Card,
6403,6924,1995-12-05,194880,48,4060.0,C,74,POPLATEK MESICNE,1994-06-01,8644.5,0.0,0.0,0.0,4585.0,4059.5,1994-06-01,1998-12-31,2932835,7800.093085106383,9188.382203593406,300,79100,38530.35372340425,13461.43239787454,1487034,194696,1251105,8509,384055,1461425,17100,1057646,4100,0,2539521,0,0,233835,750,8509,150220,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,OWNER,M,1979-12-06,junior,1998-02-28
6407,6930,1994-05-26,25944,24,1081.0,A,41,POPLATEK MESICNE,1993-09-08,1081.0,0.0,0.0,0.0,0.0,1081.0,1993-09-08,1998-12-31,3324623,9312.669467787115,11401.489792388857,600,93629,52050.96078431373,14649.604108568377,1696194,0,1628429,13775,25944,0,1682419,1592685,9800,0,3284019,0,0,0,885,13775,25944,118650,8,8,5,1,3,85.6,9832,3.3,4.48,114,6445.0,5471,OWNER,F,1960-05-21,classic,1997-11-08
6415,6950,1997-02-12,475680,48,9910.0,C,36,POPLATEK MESICNE,1996-10-12,18471.0,0.0,0.0,0.0,8561.0,9910.0,1996-10-12,1998-12-31,1366082,8484.981366459628,9632.513279560044,700,114953,46895.34782608696,22439.019480377494,712585,0,653497,4692,406362,0,707893,242535,4600,0,954713,0,0,188342,315,4692,218020,159617,29,19,8,1,9,85.2,9198,3.3,4.28,131,5796.0,6132,OWNER,F,1966-05-08,classic,1998-08-16
6421,6985,1996-07-25,96768,36,2688.0,C,38,POPLATEK MESICNE,1995-07-27,15854.5,0.0,0.0,0.0,13167.0,2687.5,1995-07-27,1998-12-31,3669495,12966.413427561838,14612.231917060963,900,144652,59926.452296819785,27706.600975916786,1867212,84246,1718037,9152,538797,0,1858060,1263486,0,0,3121006,0,0,460845,540,9152,77952,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822,OWNER,F,1968-01-06,No Card,
6435,7045,1997-06-16,288720,48,6015.0,C,51,POPLATEK MESICNE,1996-12-26,6015.3,0.0,0.0,0.0,0.0,6015.3,1996-12-26,1998-12-31,1841613,12969.105633802817,14531.805091931872,400,104827,62931.295774647886,18883.11994024965,944445,116013,781155,5653,108270,938392,400,785598,3300,0,1727405,0,0,0,285,5653,108270,121947,37,28,7,3,11,70.5,8541,2.5,2.97,131,3496.0,3839,OWNER,M,1943-04-19,classic,1998-09-30
6436,7049,1998-05-22,495180,60,8253.0,C,69,POPLATEK MESICNE,1997-10-12,8253.2,0.0,0.0,0.0,0.0,8253.2,1997-10-12,1998-12-31,1502708,19772.473684210527,21572.487179413623,600,126715,54329.25,25709.203079636674,770790,63712,668206,2647,57771,767543,600,674147,0,0,1442155,0,0,0,135,2647,57771,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358,OWNER,F,1979-12-25,junior,1998-10-16
6437,7052,1997-11-09,63972,36,1777.0,D,55,POPLATEK PO OBRATU,1997-07-17,1776.7,0.0,0.0,0.0,0.0,1776.7,1997-07-17,1998-12-31,564033,5423.3942307692305,5590.6646068232185,-1692,48470,21967.14423076923,10759.622470023849,297413,91886,174734,1503,21324,197210,98700,245296,0,0,539996,0,10,0,1200,1503,21324,157042,49,70,18,0,9,33.9,8743,1.8,2.43,111,3659.0,3894,OWNER,M,1947-05-24,No Card,
6442,7082,1998-02-08,194160,48,4045.0,C,57,POPLATEK MESICNE,1996-09-06,11885.0,0.0,1466.0,15.0,6359.0,4045.0,1996-09-06,1998-12-31,752867,3231.1888412017165,4264.036288870672,900,48106,28162.78111587983,7258.232675857346,387602,0,365265,2850,224815,0,384752,140450,0,0,558590,345,0,146257,330,2850,44495,161954,21,37,20,3,8,48.0,8720,3.7,4.5,116,3729.0,3651,OWNER,F,1945-05-10,No Card,
6450,7099,1998-06-10,234336,48,4882.0,C,1,POPLATEK MESICNE,1996-08-20,17412.5,0.0,11766.0,528.0,236.0,4882.5,1996-08-20,1998-12-31,1788020,8018.026905829596,10859.839998041247,1000,90491,40076.5201793722,17715.969913624453,903611,56063,828346,3716,334901,893495,6400,549508,0,0,1731442,12672,0,5664,345,3716,34181,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1971-12-03,No Card,
6456,7123,1993-12-09,47016,12,3918.0,A,64,POPLATEK PO OBRATU,1993-04-14,18499.2,0.0,0.0,0.0,14581.0,3918.2,1993-04-14,1998-12-31,6326822,13461.32340425532,14668.9141644882,200,157371,54667.09574468085,30842.980090636684,3201013,188981,2936828,11879,805228,0,3189134,2320581,0,0,5503315,0,0,758212,6400,11879,47016,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,OWNER,F,1957-12-31,No Card,
6460,7133,1994-11-06,48672,36,1352.0,A,1,POPLATEK MESICNE,1993-09-17,4250.0,0.0,100.0,115.0,2683.0,1352.0,1993-09-17,1998-12-31,745956,1315.6190476190477,1739.8446651523702,300,33815,18803.144620811287,5621.550596255124,381412,0,364544,4648,219654,0,376764,144890,0,0,526684,6785,0,158297,870,4648,48672,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1948-05-02,No Card,
6461,7136,1996-09-19,74124,36,2059.0,C,12,POPLATEK TYDNE,1995-04-09,5921.0,0.0,2235.0,547.0,1080.0,2059.0,1995-04-09,1998-12-31,3127562,8252.142480211081,12951.432713774719,400,159766,55798.65963060686,25261.323817517405,1578964,243509,1305089,9327,202349,0,1569637,1346249,0,0,2999676,20786,0,41040,1140,9327,55593,107870,84,29,6,1,6,58.0,8754,3.8,4.31,137,3804.0,3868,OWNER,F,1939-04-13,No Card,
6464,7156,1998-04-16,49488,24,2062.0,C,71,POPLATEK MESICNE,1997-09-11,2062.0,0.0,0.0,0.0,0.0,2062.0,1997-09-11,1998-12-31,742110,8530.0,9526.756746987878,300,82684,45033.666666666664,16094.450676355604,400933,197516,143661,3228,16496,361305,36400,321981,2700,0,722221,0,0,0,165,3228,16496,161227,5,35,11,4,10,69.7,8678,5.9,5.57,102,4980.0,4595,OWNER,F,1941-11-12,classic,1998-04-02
6468,7176,1997-11-30,203940,60,3399.0,C,1,POPLATEK MESICNE,1996-12-07,9509.0,0.0,0.0,0.0,6110.0,3399.0,1996-12-07,1998-12-31,1244278,8350.859060402685,10076.230582093456,400,72580,43275.154362416106,12532.197950449658,650826,0,593452,4526,166387,0,646300,427065,0,0,1073080,0,0,122200,285,4526,44187,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1954-05-11,No Card,
6469,7180,1998-11-17,99744,24,4156.0,C,7,POPLATEK TYDNE,1997-06-12,12245.5,0.0,0.0,0.0,8089.0,4156.5,1997-06-12,1998-12-31,950378,8561.963963963964,9853.646322719072,700,96940,43225.46846846847,19213.179344975117,516359,87826,346193,3050,117403,486309,27000,316616,0,0,829535,0,0,113246,390,3050,4157,94725,38,28,1,3,6,63.4,9920,2.2,2.87,130,4289.0,4846,OWNER,F,1971-08-28,No Card,
